rev_id,auto_labeled,damaging,goodfaith,rev_link,username,anonymous,first_edit_time,edit_years,label_damage,confidence_damage,label_faith,confidence_faith,NUM
656204583,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=656204583,2600:1006:b16f:48a2:14e8:c473:9b00:7111,TRUE,4/6/15 3:07,5,TRUE,0.681522447,TRUE,0.724986473,0.901179527
651016726,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=651016726,AAlertBot,FALSE,12/1/10 11:50,10,FALSE,0.008742023,TRUE,0.99354865,0.488186675
656132533,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=656132533,174.69.112.16,TRUE,4/12/15 15:36,5,FALSE,0.429856319,TRUE,0.604767552,0.429625699
655745013,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=655745013,TheRiverRunsWide,FALSE,4/9/15 10:27,5,FALSE,0.473287239,TRUE,0.972216142,0.415160764
646807308,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=646807308,Petropetro,FALSE,6/30/10 3:17,10,FALSE,0.057153035,TRUE,0.959289493,0.567594021
625678132,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=625678132,Ekabhishek,FALSE,2/24/07 16:30,13,FALSE,0.007262239,TRUE,0.996231175,0.985774422
636486976,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=636486976,ThiagoSimoes,FALSE,7/15/06 15:58,14,FALSE,0.008631659,TRUE,0.994927777,0.486726825
626741740,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=626741740,LevCopper,FALSE,4/25/14 16:15,6,FALSE,0.190457985,TRUE,0.956520986,0.25416925
626024652,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=626024652,Tintin007b,FALSE,5/22/08 14:53,12,TRUE,0.553544225,FALSE,0.381942644,0.970494877
622674606,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=622674606,WP_1.0_bot,FALSE,2/4/07 22:52,13,FALSE,0.003454152,TRUE,0.997507735,0.896877541
608900711,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=608900711,Charles-newsom,FALSE,6/29/08 19:32,12,TRUE,0.904601235,TRUE,0.933951237,0.670145811
656068880,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=656068880,Krmrs123,FALSE,4/9/15 17:01,5,TRUE,0.841246957,FALSE,0.203775123,0.106587646
638854576,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=638854576,MonFrontieres,FALSE,5/5/09 18:01,11,FALSE,0.076173876,TRUE,0.95301007,0.930146933
615100451,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=615100451,49.145.64.42,TRUE,7/1/14 2:39,6,TRUE,0.925013744,FALSE,0.090066975,0.224480224
655395025,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=655395025,82.6.19.179,TRUE,4/7/15 19:44,5,TRUE,0.673890694,FALSE,0.45438781,0.514655375
615867149,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=615867149,Imzadi1979,FALSE,10/10/05 6:24,15,FALSE,0.010075624,TRUE,0.991791213,0.925092904
621929410,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=621929410,Ritchie333,FALSE,12/10/05 15:44,15,FALSE,0.003426539,TRUE,0.997768765,0.62413792
636834299,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=636834299,75.89.48.251,TRUE,12/6/14 2:00,6,TRUE,0.949217826,FALSE,0.0469905,0.004397883
628422003,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=628422003,Dl2000,FALSE,2/11/06 5:50,14,FALSE,0.010048603,TRUE,0.991832838,0.436353781
617197822,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=617197822,Dallasreagan1,FALSE,7/16/14 16:16,6,TRUE,0.939297675,FALSE,0.061976443,0.866282087
653028545,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=653028545,Mossley8,FALSE,3/10/12 14:02,8,FALSE,0.035575485,TRUE,0.973382622,0.393134477
633561562,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=633561562,207.163.116.23,TRUE,12/2/11 16:33,9,TRUE,0.963233207,FALSE,0.045465805,0.38641994
626411564,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=626411564,I'mdabest123,FALSE,9/21/14 0:41,6,TRUE,0.582048493,TRUE,0.63215659,0.935208553
649208191,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=649208191,81.231.100.108,TRUE,2/27/15 17:09,5,TRUE,0.846991556,TRUE,0.822189984,0.799347588
605976356,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=605976356,Kerry_Raymond,FALSE,6/17/05 9:49,15,FALSE,0.013446574,TRUE,0.989842973,0.437395515
646437056,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=646437056,WP_1.0_bot,FALSE,2/4/07 22:52,13,FALSE,0.003585912,TRUE,0.996907605,0.025936686
641686118,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=641686118,24.67.32.131,TRUE,12/13/13 21:19,7,TRUE,0.801792446,FALSE,0.170421303,0.442335519
613288414,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=613288414,197.123.0.144,TRUE,6/17/14 14:07,6,FALSE,0.155713493,TRUE,0.920708641,0.630775125
631400586,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=631400586,147.70.56.156,TRUE,10/28/14 0:45,6,TRUE,0.802691343,TRUE,0.95101206,0.307840808
641983240,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=641983240,71.104.253.61,TRUE,1/11/15 8:15,5,TRUE,0.565467382,FALSE,0.409189385,0.238406022
633561562,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=633561562,207.163.116.23,TRUE,12/2/11 16:33,9,TRUE,0.963233207,FALSE,0.045465805,0.493014172
647014684,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=647014684,70.187.77.11,TRUE,2/13/15 22:32,5,TRUE,0.805580792,FALSE,0.218428058,0.606724697
645082950,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=645082950,FAKE1230,FALSE,2/1/15 2:27,5,TRUE,0.836791982,FALSE,0.162534667,0.171774298
651284066,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=651284066,Bmf_051,FALSE,5/15/14 1:57,6,FALSE,0.011969856,TRUE,0.994599952,0.477506636
634539756,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=634539756,62.254.114.169,TRUE,11/19/14 13:52,6,TRUE,0.836785126,FALSE,0.194343498,0.194303794
656419405,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=656419405,Northmetpit,FALSE,10/28/06 14:02,14,FALSE,0.009284941,TRUE,0.992383751,0.276690142
634539756,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=634539756,62.254.114.169,TRUE,11/19/14 13:52,6,TRUE,0.836785126,FALSE,0.194343498,0.214838572
604619486,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=604619486,NickCT,FALSE,7/27/07 20:31,13,FALSE,0.003468098,TRUE,0.997314252,0.247932276
642351035,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=642351035,Bakerstmd,FALSE,3/19/07 1:59,13,FALSE,0.007527716,TRUE,0.995417755,0.596741832
606786863,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=606786863,AaronH1998(),FALSE,5/2/14 16:22,6,TRUE,0.717694458,FALSE,0.323298161,0.354095084
623999346,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=623999346,Paulee80,FALSE,9/2/14 23:34,6,FALSE,0.005948352,TRUE,0.996195393,0.342009735
626865037,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=626865037,Roylee1,FALSE,9/8/14 10:18,6,FALSE,0.018595967,TRUE,0.988540351,0.802782311
611888052,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=611888052,Littlekelv,FALSE,2/5/14 0:34,6,FALSE,0.012307075,TRUE,0.994237145,0.962296078
645482971,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=645482971,Eddie_Nixon,FALSE,6/5/09 11:51,11,FALSE,0.008652806,TRUE,0.993582961,0.078804619
646221447,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=646221447,BattyBot,FALSE,12/30/11 0:11,9,FALSE,0.010957677,TRUE,0.991274885,0.928489549
648909264,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=648909264,81.130.62.145,TRUE,2/24/15 18:59,5,TRUE,0.923792727,TRUE,0.956446493,0.480734793
613662098,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=613662098,80.198.90.250,TRUE,3/17/06 14:32,14,TRUE,0.838279682,TRUE,0.792306743,0.615583556
630328205,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=630328205,Shaidar_cuebiyar,FALSE,3/16/07 23:39,13,FALSE,0.010365315,TRUE,0.993438529,0.24019302
619480813,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=619480813,IronGargoyle,FALSE,1/21/06 18:28,14,FALSE,0.019395137,TRUE,0.985863811,0.106186434
654206925,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=654206925,XLinkBot,FALSE,1/11/08 5:44,12,FALSE,0.002650655,TRUE,0.997964853,0.447359246
607567771,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=607567771,Cydebot,FALSE,4/7/06 1:25,14,FALSE,0.007638392,TRUE,0.993897423,0.827348526
649241102,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=649241102,Ghmyrtle,FALSE,6/30/06 12:16,14,FALSE,0.010544657,TRUE,0.994525008,0.820041054
642345005,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=642345005,Anoca15,FALSE,1/13/15 19:15,5,TRUE,0.783915515,FALSE,0.230823336,0.460137211
633914106,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=633914106,Huangdan2060,FALSE,1/21/12 17:04,8,FALSE,0.007868151,TRUE,0.996401414,0.255708835
626741740,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=626741740,LevCopper,FALSE,4/25/14 16:15,6,FALSE,0.190457985,TRUE,0.956520986,0.87660658
612331936,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=612331936,Filedelinkerbot,FALSE,1/27/14 11:49,6,FALSE,0.022937875,TRUE,0.985938517,0.586661185
647651486,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=647651486,43.251.174.101,TRUE,2/18/15 2:54,5,FALSE,0.498167903,FALSE,0.489484679,0.220186511
647021584,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=647021584,Davey2010,FALSE,10/10/10 5:38,10,FALSE,0.003361381,TRUE,0.99740469,0.561732002
638854576,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=638854576,MonFrontieres,FALSE,5/5/09 18:01,11,FALSE,0.076173876,TRUE,0.95301007,0.016194391
619834274,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=619834274,101.57.155.254,TRUE,8/4/14 16:09,6,TRUE,0.896303549,FALSE,0.263832648,0.519756492
620890299,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=620890299,116.202.129.250,TRUE,8/12/14 9:14,6,FALSE,0.385590788,TRUE,0.706237178,0.842121229
648909264,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=648909264,81.130.62.145,TRUE,2/24/15 18:59,5,TRUE,0.923792727,TRUE,0.956446493,0.127358606
627858170,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=627858170,Dancestarup,FALSE,10/1/14 19:24,6,TRUE,0.960167161,FALSE,0.046035227,0.098843143
611086689,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=611086689,Rhododendrites,FALSE,10/25/07 3:25,13,FALSE,0.005899509,TRUE,0.994785141,0.540073911
617197822,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=617197822,Dallasreagan1,FALSE,7/16/14 16:16,6,TRUE,0.939297675,FALSE,0.061976443,0.193988228
632430783,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=632430783,Filedelinkerbot,FALSE,1/27/14 11:49,6,FALSE,0.021546597,TRUE,0.98943382,0.310064377
622495588,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=622495588,67.184.97.178,TRUE,5/2/12 16:54,8,FALSE,0.380307354,TRUE,0.771672725,0.446878451
613080707,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=613080707,173.2.136.183,TRUE,6/16/14 1:14,6,TRUE,0.839171189,FALSE,0.106895346,0.097129604
623937425,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=623937425,Skylar3214,FALSE,5/20/12 20:40,8,FALSE,0.009146627,TRUE,0.993843172,0.035128985
650086871,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=650086871,112.209.241.247,TRUE,3/6/15 1:23,5,TRUE,0.688550702,TRUE,0.928959795,0.170280787
643884206,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=643884206,Swagboyjohnson,FALSE,1/23/15 23:21,5,TRUE,0.898359778,FALSE,0.105751065,0.145973994
621942222,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=621942222,86.180.6.70,TRUE,8/18/14 16:23,6,FALSE,0.197165703,TRUE,0.861213078,0.125697545
613080707,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=613080707,173.2.136.183,TRUE,6/16/14 1:14,6,TRUE,0.839171189,FALSE,0.106895346,0.26598174
639821116,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=639821116,Tomruen,FALSE,4/28/04 7:49,16,FALSE,0.006031504,TRUE,0.993700871,0.715159525
655710468,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=655710468,107.2.75.12,TRUE,4/9/15 17:57,5,TRUE,0.857155006,FALSE,0.174247737,0.863996228
655035918,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=655035918,37.38.121.33,TRUE,4/5/15 12:00,5,TRUE,0.535870259,TRUE,0.850133309,0.597968496
641676930,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=641676930,Cvgs2015,FALSE,1/9/15 3:35,5,TRUE,0.682232017,TRUE,0.707950515,0.276163859
615996646,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=615996646,Kingryan227,FALSE,3/25/13 23:11,7,FALSE,0.142050296,TRUE,0.945859901,0.179690484
628409174,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=628409174,8.37.226.58,TRUE,4/2/14 11:09,6,TRUE,0.691431606,FALSE,0.320405917,0.68464174
634323410,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=634323410,Kidchasey,FALSE,11/17/14 3:52,6,TRUE,0.889297566,FALSE,0.142157626,0.926135731
604370578,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=604370578,Mayno101,FALSE,4/15/14 22:53,6,FALSE,0.017583743,TRUE,0.986156085,0.024738501
636611260,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=636611260,Ebsci,FALSE,12/4/14 14:40,6,TRUE,0.8031918,FALSE,0.168162455,0.249886574
609386635,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=609386635,178.55.20.181,TRUE,5/20/14 14:13,6,FALSE,0.346517462,TRUE,0.783120095,0.640830698
646830431,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=646830431,167.222.220.6,TRUE,10/8/12 20:20,8,FALSE,0.335366817,TRUE,0.84990985,0.514942355
608867531,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=608867531,216.56.26.34,TRUE,5/18/06 14:49,14,TRUE,0.762970622,FALSE,0.211817462,0.369722865
618688740,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=618688740,HostBot,FALSE,4/8/12 19:21,8,FALSE,0.003724483,TRUE,0.997786675,0.967675552
652256353,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=652256353,MediaWiki_message_delivery,FALSE,11/20/13 18:15,7,FALSE,0.003716525,TRUE,0.997798157,0.39981262
632870968,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=632870968,Olekinderhook,FALSE,3/15/10 21:53,10,FALSE,0.057594911,TRUE,0.963612607,0.262344849
611099282,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=611099282,76.112.195.216,TRUE,6/1/14 16:32,6,TRUE,0.809830444,FALSE,0.271741651,0.30100519
651868016,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=651868016,122.56.185.33,TRUE,3/4/15 1:53,5,FALSE,0.155963745,TRUE,0.925349607,0.58341151
631336754,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=631336754,John_of_Reading,FALSE,12/27/09 11:49,11,FALSE,0.00794293,TRUE,0.994578913,0.647784669
619505555,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=619505555,Subhirocks1,FALSE,2/5/14 4:05,6,TRUE,0.597716914,TRUE,0.972218648,0.119629158
625651920,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=625651920,Dervorguilla,FALSE,1/28/08 11:23,12,FALSE,0.006107915,TRUE,0.994603241,0.55411265
620083402,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=620083402,2601:d:b480:ed2:780a:d9f6:cbd3:72b8,TRUE,8/6/14 11:58,6,TRUE,0.732292877,FALSE,0.324881377,0.224744744
652462109,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=652462109,MediaWiki_message_delivery,FALSE,11/20/13 18:15,7,FALSE,0.003716525,TRUE,0.997798157,0.185178253
644139288,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=644139288,72.229.218.230,TRUE,1/25/15 19:17,5,TRUE,0.629845245,FALSE,0.410747414,0.141938685
605218535,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=605218535,Gorthian,FALSE,8/21/11 21:04,9,FALSE,0.009795957,TRUE,0.992855521,0.933431097
610023266,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=610023266,70.194.162.224,TRUE,5/25/14 3:15,6,TRUE,0.966358461,FALSE,0.03725413,0.857696974
651421236,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=651421236,98.167.173.106,TRUE,3/15/15 0:16,5,FALSE,0.033863583,TRUE,0.972481951,0.753108484
632216060,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=632216060,Gabrielkat,FALSE,3/1/06 20:14,14,FALSE,0.037006418,TRUE,0.984994179,0.542355097
606198493,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=606198493,24.225.10.210,TRUE,11/4/03 17:44,17,TRUE,0.956368445,FALSE,0.072058229,0.939183587
646671301,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=646671301,DeltaQuadBot,FALSE,6/22/10 19:15,10,FALSE,0.002435606,TRUE,0.998010274,0.793542669
613552709,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=613552709,62.255.9.194,TRUE,4/25/14 12:57,6,TRUE,0.93991437,FALSE,0.049187547,0.735610312
610023266,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=610023266,70.194.162.224,TRUE,5/25/14 3:15,6,TRUE,0.966358461,FALSE,0.03725413,0.84149522
618655012,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=618655012,124.178.179.27,TRUE,7/3/14 11:57,6,FALSE,0.23723307,TRUE,0.853498,0.8438175
620581310,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=620581310,Lowercase_sigmabot_III,FALSE,9/30/12 6:04,8,FALSE,0.013214529,TRUE,0.992417997,0.418754849
609830049,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=609830049,91.140.176.246,TRUE,2/7/14 21:18,6,FALSE,0.027248964,TRUE,0.984510762,0.624705905
607528419,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=607528419,176.25.59.160,TRUE,5/7/14 20:02,6,TRUE,0.875998704,FALSE,0.151920806,0.631703071
613662098,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=613662098,80.198.90.250,TRUE,3/17/06 14:32,14,TRUE,0.838279682,TRUE,0.792306743,0.532171264
652340859,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=652340859,MediaWiki_message_delivery,FALSE,11/20/13 18:15,7,FALSE,0.004111578,TRUE,0.997010997,0.95520275
616573654,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=616573654,Dieterdelav,FALSE,7/11/14 20:44,6,TRUE,0.571604096,FALSE,0.370856607,0.854769884
654499569,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=654499569,Engelhardt,FALSE,12/29/06 5:27,14,FALSE,0.011520753,TRUE,0.98982726,0.689747468
651809739,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=651809739,70.89.56.150,TRUE,4/4/06 14:49,14,TRUE,0.96657335,FALSE,0.026410676,0.134327824
645851300,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=645851300,Kendrick7,FALSE,12/23/05 9:53,15,FALSE,0.005567635,TRUE,0.99614355,0.060738754
640455338,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=640455338,71.80.2.95,TRUE,1/1/15 1:16,5,TRUE,0.794402644,FALSE,0.180467876,0.271508287
612100803,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=612100803,Vegaswikian,FALSE,3/18/05 3:01,15,FALSE,0.028032856,TRUE,0.985142228,0.472168602
627858170,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=627858170,Dancestarup,FALSE,10/1/14 19:24,6,TRUE,0.960167161,FALSE,0.046035227,0.26272302
614972500,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=614972500,116.251.177.26,TRUE,6/30/14 4:55,6,TRUE,0.823157288,FALSE,0.147023216,0.270908092
631208728,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=631208728,AL826,FALSE,10/22/14 2:33,6,TRUE,0.791010442,FALSE,0.234133532,0.738432089
625658329,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=625658329,178.202.135.29,TRUE,8/18/14 17:01,6,TRUE,0.850825376,FALSE,0.151654346,0.12765383
624735218,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=624735218,Killerrocks123,FALSE,9/8/14 23:34,6,TRUE,0.927909332,FALSE,0.06189409,0.394194309
647908053,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=647908053,Wheatleigh2015,FALSE,2/19/15 17:53,5,TRUE,0.829113976,TRUE,0.799266692,0.922177212
650667903,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=650667903,Bagumba,FALSE,10/4/08 21:51,12,FALSE,0.029439556,TRUE,0.983605656,0.971378016
643711332,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=643711332,Smuckola,FALSE,3/24/10 1:02,10,FALSE,0.003081853,TRUE,0.997658657,0.577701546
642804350,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=642804350,Phinumu,FALSE,5/22/13 16:41,7,FALSE,0.467368944,TRUE,0.974639434,0.412683133
607062903,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=607062903,Eni.Sukthi.Durres,FALSE,8/15/13 16:28,7,FALSE,0.272810693,TRUE,0.99360755,0.172985541
611798241,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=611798241,Kmotsoai,FALSE,6/4/14 7:44,6,FALSE,0.077903958,TRUE,0.970669871,0.350361644
637755905,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=637755905,Look2See1,FALSE,1/10/10 19:06,10,FALSE,0.022327302,TRUE,0.987048974,0.30710905
634726523,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=634726523,Dookiekid,FALSE,10/24/14 12:34,6,TRUE,0.699415737,TRUE,0.892355973,0.461434057
654560501,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=654560501,70.162.75.109,TRUE,4/1/15 23:19,5,TRUE,0.938035521,FALSE,0.059934109,0.675582973
638181419,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=638181419,TorontoKRD,FALSE,12/10/14 18:43,6,TRUE,0.940271871,TRUE,0.940196983,0.71027308
635405491,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=635405491,MrBill3,FALSE,10/5/11 0:16,9,FALSE,0.003171085,TRUE,0.997647928,0.64278419
628866295,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=628866295,Jon2guevarra,FALSE,4/4/08 5:30,12,TRUE,0.843570629,TRUE,0.993901806,0.279483885
636486976,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=636486976,ThiagoSimoes,FALSE,7/15/06 15:58,14,FALSE,0.008631659,TRUE,0.994927777,0.658963115
654499569,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=654499569,Engelhardt,FALSE,12/29/06 5:27,14,FALSE,0.011520753,TRUE,0.98982726,0.494338289
613528448,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=613528448,60.224.124.138,TRUE,6/19/14 6:58,6,TRUE,0.9613808,FALSE,0.057263577,0.363387585
626411564,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=626411564,I'mdabest123,FALSE,9/21/14 0:41,6,TRUE,0.582048493,TRUE,0.63215659,0.845146882
628118185,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=628118185,206.78.216.94,TRUE,3/27/07 21:07,13,TRUE,0.690990414,FALSE,0.300521976,0.680031007
655970607,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=655970607,Actuallyjenniferbanko,FALSE,4/11/15 13:37,5,TRUE,0.790767607,TRUE,0.917648784,0.486335302
655700238,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=655700238,97.64.135.2,TRUE,8/12/14 16:50,6,TRUE,0.801425109,FALSE,0.220172015,0.946052223
613528448,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=613528448,60.224.124.138,TRUE,6/19/14 6:58,6,TRUE,0.9613808,FALSE,0.057263577,0.121320765
